source_id,relation_type,target_id
46,author_of,1577
92,author_of,1578
138,author_of,1578
129,author_of,1579
90,author_of,1579
102,author_of,1580
102,author_of,1581
102,author_of,1582
102,author_of,1583
7,author_of,1584
27,author_of,1584
187,author_of,1585
129,author_of,1586
90,author_of,1586
9,author_of,1587
187,author_of,1588
192,author_of,1589
55,author_of,1590
129,author_of,1591
169,author_of,1592
90,author_of,1592
169,author_of,1593
129,author_of,1594
169,author_of,1594
135,author_of,1595
166,author_of,1596
129,author_of,1597
169,author_of,1597
90,author_of,1597
169,author_of,1598
9,author_of,1599
129,author_of,1600
192,author_of,1601
11,author_of,1602
72,author_of,1603
55,author_of,1604
182,author_of,1605
182,author_of,1606
182,author_of,1607
182,author_of,1608
90,author_of,1609
85,author_of,1610
47,author_of,1611
154,author_of,1612
154,author_of,1613
154,author_of,1614
29,author_of,1615
77,author_of,1616
148,author_of,1617
84,author_of,1618
29,author_of,1619
148,author_of,1619
195,author_of,1620
36,author_of,1621
187,author_of,1622
77,author_of,1623
77,author_of,1624
163,author_of,1624
147,author_of,1625
103,author_of,1626
46,author_of,1627
46,author_of,1628
46,author_of,1629
46,author_of,1630
46,author_of,1631
46,author_of,1632
46,author_of,1633
46,author_of,1634
46,author_of,1635
46,author_of,1636
46,author_of,1637
46,author_of,1638
46,author_of,1639
129,author_of,1640
129,author_of,1641
90,author_of,1641
90,author_of,1642
85,author_of,1643
8,author_of,1644
46,author_of,1644
22,author_of,1645
151,author_of,1645
85,author_of,1646
149,author_of,1647
122,author_of,1648
103,author_of,1649
85,author_of,1650
85,author_of,1651
85,author_of,1652
7,author_of,1653
133,author_of,1654
114,author_of,1655
34,author_of,1655
114,author_of,1656
44,author_of,1656
114,author_of,1657
195,author_of,1658
78,author_of,1659
98,author_of,1660
122,author_of,1661
122,author_of,1662
122,author_of,1663
26,author_of,1664
122,author_of,1665
122,author_of,1666
122,author_of,1667
122,author_of,1668
47,author_of,1669
7,author_of,1670
7,author_of,1671
49,author_of,1672
36,author_of,1673
36,author_of,1674
22,author_of,1675
39,author_of,1676
151,author_of,1676
22,author_of,1676
22,author_of,1677
147,author_of,1678
195,author_of,1679
195,author_of,1680
195,author_of,1681
195,author_of,1682
195,author_of,1683
195,author_of,1684
195,author_of,1685
49,author_of,1686
35,author_of,1686
29,author_of,1687
27,author_of,1688
5,author_of,1689
5,author_of,1690
27,author_of,1691
27,author_of,1692
31,author_of,1693
151,author_of,1693
22,author_of,1693
6,author_of,1694
126,author_of,1695
126,author_of,1696
126,author_of,1697
126,author_of,1698
126,author_of,1699
126,author_of,1700
126,author_of,1701
126,author_of,1702
187,author_of,1703
145,author_of,1704
32,author_of,1705
161,author_of,1705
55,author_of,1706
191,author_of,1707
175,author_of,1708
175,author_of,1709
55,author_of,1710
98,author_of,1711
187,author_of,1711
142,author_of,1712
187,author_of,1713
187,author_of,1714
187,author_of,1715
142,author_of,1716
175,author_of,1717
175,author_of,1718
28,author_of,1719
95,author_of,1720
95,author_of,1721
9,author_of,1722
161,author_of,1723
48,author_of,1724
77,author_of,1724
48,author_of,1725
102,author_of,1726
161,author_of,1726
161,author_of,1727
161,author_of,1728
161,author_of,1729
40,author_of,1730
80,author_of,1731
187,author_of,1731
42,author_of,1731
94,author_of,1732
42,author_of,1733
187,author_of,1733
90,author_of,1734
58,author_of,1735
187,author_of,1735
187,author_of,1736
129,author_of,1737
92,author_of,1738
85,author_of,1738
85,author_of,1739
85,author_of,1740
92,author_of,1741
85,author_of,1741
85,author_of,1742
85,author_of,1743
92,author_of,1743
85,author_of,1744
92,author_of,1744
85,author_of,1745
23,author_of,1746
85,author_of,1747
85,author_of,1748
85,author_of,1749
23,author_of,1750
23,author_of,1751
23,author_of,1752
85,author_of,1753
85,author_of,1754
161,author_of,1755
55,author_of,1756
99,author_of,1757
45,author_of,1758
195,author_of,1759
195,author_of,1760
195,author_of,1761
7,author_of,1762
37,author_of,1763
37,author_of,1764
37,author_of,1765
94,author_of,1766
172,author_of,1767
172,author_of,1768
172,author_of,1769
172,author_of,1770
172,author_of,1771
172,author_of,1772
102,author_of,1773
7,author_of,1774
92,author_of,1775
85,author_of,1775
90,author_of,1776
34,author_of,1776
126,author_of,1777
126,author_of,1778
6,author_of,1779
126,author_of,1780
130,author_of,1781
165,author_of,1781
165,author_of,1782
126,author_of,1783
85,author_of,1784
34,author_of,1785
90,author_of,1785
168,author_of,1785
126,author_of,1786
126,author_of,1787
7,author_of,1788
38,author_of,1789
165,author_of,1790
114,author_of,1791
115,author_of,1792
7,author_of,1793
27,author_of,1793
191,author_of,1794
6,author_of,1795
85,author_of,1796
161,author_of,1797
193,author_of,1798
49,author_of,1798
6,author_of,1799
126,author_of,1800
165,author_of,1801
6,author_of,1802
126,author_of,1803
126,author_of,1804
6,author_of,1805
7,author_of,1806
85,author_of,1807
126,author_of,1808
191,author_of,1809
126,author_of,1810
165,author_of,1811
165,author_of,1812
191,author_of,1813
121,author_of,1814
126,author_of,1815
191,author_of,1816
114,author_of,1817
6,author_of,1818
34,author_of,1819
165,author_of,1820
85,author_of,1821
191,author_of,1822
114,author_of,1823
129,author_of,1824
90,author_of,1824
191,author_of,1825
114,author_of,1826
34,author_of,1827
90,author_of,1827
90,author_of,1828
34,author_of,1828
165,author_of,1829
165,author_of,1830
191,author_of,1831
85,author_of,1832
126,author_of,1833
114,author_of,1834
191,author_of,1835
6,author_of,1836
191,author_of,1837
134,author_of,1838
165,author_of,1838
195,author_of,1839
121,author_of,1840
114,author_of,1841
85,author_of,1842
115,author_of,1843
114,author_of,1844
115,author_of,1845
47,author_of,1846
169,author_of,1847
90,author_of,1847
85,author_of,1848
114,author_of,1849
85,author_of,1850
172,author_of,1851
114,author_of,1851
85,author_of,1852
20,author_of,1852
114,author_of,1853
172,author_of,1854
85,author_of,1855
92,author_of,1855
85,author_of,1856
92,author_of,1856
85,author_of,1857
92,author_of,1857
85,author_of,1858
114,author_of,1859
114,author_of,1860
172,author_of,1861
85,author_of,1862
10,author_of,1863
187,author_of,1863
187,author_of,1864
187,author_of,1865
187,author_of,1866
42,author_of,1867
187,author_of,1867
187,author_of,1868
10,author_of,1869
187,author_of,1870
10,author_of,1871
10,author_of,1872
10,author_of,1873
42,author_of,1874
187,author_of,1874
42,author_of,1875
187,author_of,1875
42,author_of,1876
187,author_of,1876
187,author_of,1877
42,author_of,1878
187,author_of,1879
42,author_of,1880
10,author_of,1880
187,author_of,1880
187,author_of,1881
187,author_of,1882
10,author_of,1883
10,author_of,1884
10,author_of,1885
187,author_of,1886
187,author_of,1887
42,author_of,1888
10,author_of,1889
187,author_of,1889
50,author_of,1890
55,author_of,1890
97,author_of,1891
46,author_of,1892
50,author_of,1893
55,author_of,1893
55,author_of,1894
55,author_of,1895
55,author_of,1896
55,author_of,1897
161,author_of,1898
55,author_of,1899
55,author_of,1900
46,author_of,1901
168,author_of,1902
55,author_of,1903
90,author_of,1904
29,author_of,1905
29,author_of,1906
29,author_of,1907
29,author_of,1908
29,author_of,1909
29,author_of,1910
29,author_of,1911
29,author_of,1912
29,author_of,1913
29,author_of,1914
37,author_of,1915
29,author_of,1916
29,author_of,1917
86,author_of,1918
29,author_of,1918
29,author_of,1919
29,author_of,1920
29,author_of,1921
29,author_of,1922
29,author_of,1923
29,author_of,1924
29,author_of,1925
37,author_of,1926
86,author_of,1927
29,author_of,1927
29,author_of,1928
29,author_of,1929
29,author_of,1930
29,author_of,1931
29,author_of,1932
29,author_of,1933
29,author_of,1934
29,author_of,1935
29,author_of,1936
29,author_of,1937
29,author_of,1938
29,author_of,1939
29,author_of,1940
29,author_of,1941
29,author_of,1942
86,author_of,1943
29,author_of,1943
29,author_of,1944
29,author_of,1945
29,author_of,1946
86,author_of,1947
29,author_of,1947
29,author_of,1948
29,author_of,1949
29,author_of,1950
29,author_of,1951
29,author_of,1952
29,author_of,1953
29,author_of,1954
29,author_of,1955
29,author_of,1956
29,author_of,1957
29,author_of,1958
29,author_of,1959
29,author_of,1960
29,author_of,1961
29,author_of,1962
29,author_of,1963
29,author_of,1964
29,author_of,1965
29,author_of,1966
29,author_of,1967
26,author_of,1968
149,author_of,1968
187,author_of,1969
85,author_of,1970
85,author_of,1971
172,author_of,1972
7,author_of,1973
137,author_of,1974
7,author_of,1975
7,author_of,1976
27,author_of,1976
7,author_of,1977
27,author_of,1977
7,author_of,1978
27,author_of,1978
88,author_of,1979
26,author_of,1980
149,author_of,1980
149,author_of,1981
26,author_of,1982
149,author_of,1983
26,author_of,1983
165,author_of,1983
144,author_of,1983
149,author_of,1984
26,author_of,1984
149,author_of,1985
149,author_of,1986
149,author_of,1987
47,author_of,1988
149,author_of,1989
26,author_of,1989
2,author_of,1990
170,author_of,1991
149,author_of,1992
149,author_of,1993
165,author_of,1993
103,author_of,1994
103,author_of,1995
7,author_of,1996
8,author_of,1997
174,author_of,1997
103,author_of,1998
103,author_of,1999
103,author_of,2000
103,author_of,2001
152,author_of,2002
103,author_of,2003
154,author_of,2004
154,author_of,2005
154,author_of,2006
154,author_of,2007
154,author_of,2008
178,author_of,2009
36,author_of,2009
154,author_of,2010
154,author_of,2011
154,author_of,2012
168,author_of,2013
140,author_of,2014
182,author_of,2015
182,author_of,2016
182,author_of,2017
182,author_of,2018
182,author_of,2019
182,author_of,2020
40,author_of,2021
182,author_of,2021
182,author_of,2022
182,author_of,2023
182,author_of,2024
182,author_of,2025
187,author_of,2026
7,author_of,2027
36,author_of,2028
162,author_of,2029
138,author_of,2029
87,author_of,2029
36,author_of,2030
36,author_of,2031
36,author_of,2032
36,author_of,2033
36,author_of,2034
138,author_of,2035
36,author_of,2036
162,author_of,2037
138,author_of,2037
36,author_of,2038
125,author_of,2039
128,author_of,2039
138,author_of,2039
138,author_of,2040
36,author_of,2041
36,author_of,2042
138,author_of,2043
138,author_of,2044
138,author_of,2045
36,author_of,2046
120,author_of,2047
115,author_of,2047
36,author_of,2048
36,author_of,2049
36,author_of,2050
36,author_of,2051
146,author_of,2051
36,author_of,2052
138,author_of,2053
138,author_of,2054
24,author_of,2055
36,author_of,2055
125,author_of,2056
138,author_of,2056
125,author_of,2057
128,author_of,2057
138,author_of,2057
36,author_of,2058
138,author_of,2059
138,author_of,2060
115,author_of,2061
115,author_of,2062
177,author_of,2063
36,author_of,2063
115,author_of,2064
87,author_of,2065
162,author_of,2066
138,author_of,2066
36,author_of,2067
115,author_of,2068
115,author_of,2069
138,author_of,2070
138,author_of,2071
138,author_of,2072
36,author_of,2073
36,author_of,2074
36,author_of,2075
138,author_of,2076
177,author_of,2077
36,author_of,2077
115,author_of,2078
138,author_of,2079
138,author_of,2080
36,author_of,2081
138,author_of,2082
36,author_of,2083
146,author_of,2083
178,author_of,2084
92,author_of,2085
101,author_of,2085
138,author_of,2085
115,author_of,2086
36,author_of,2087
146,author_of,2087
101,author_of,2088
99,author_of,2088
36,author_of,2088
125,author_of,2088
3,author_of,2089
36,author_of,2090
36,author_of,2091
115,author_of,2092
138,author_of,2093
36,author_of,2093
7,author_of,2094
7,author_of,2095
84,author_of,2096
47,author_of,2097
127,author_of,2098
138,author_of,2098
127,author_of,2099
138,author_of,2099
43,author_of,2100
29,author_of,2101
169,author_of,2102
90,author_of,2102
36,author_of,2103
146,author_of,2103
162,author_of,2104
87,author_of,2104
125,author_of,2105
101,author_of,2105
138,author_of,2105
138,author_of,2106
162,author_of,2107
138,author_of,2107
127,author_of,2108
138,author_of,2108
128,author_of,2109
138,author_of,2109
162,author_of,2110
87,author_of,2110
127,author_of,2111
138,author_of,2111
101,author_of,2112
99,author_of,2112
36,author_of,2112
125,author_of,2112
99,author_of,2113
36,author_of,2113
92,author_of,2114
101,author_of,2114
138,author_of,2114
85,author_of,2115
70,author_of,2116
55,author_of,2116
125,author_of,2117
99,author_of,2117
36,author_of,2117
36,author_of,2118
84,author_of,2119
102,author_of,2120
102,author_of,2121
195,author_of,2122
115,author_of,2123
154,author_of,2124
118,author_of,2125
137,author_of,2126
195,author_of,2127
43,author_of,2128
43,author_of,2129
7,author_of,2130
155,author_of,2131
114,author_of,2132
154,author_of,2133
165,author_of,2134
165,author_of,2135
47,author_of,2136
165,author_of,2137
85,author_of,2138
165,author_of,2139
165,author_of,2140
165,author_of,2141
191,author_of,2142
130,author_of,2143
23,author_of,2144
165,author_of,2145
165,author_of,2146
165,author_of,2147
186,author_of,2148
37,author_of,2149
154,author_of,2150
114,author_of,2151
109,author_of,2152
154,author_of,2153
154,author_of,2154
154,author_of,2155
154,author_of,2156
154,author_of,2157
114,author_of,2158
109,author_of,2159
114,author_of,2160
129,author_of,2161
129,author_of,2162
129,author_of,2163
169,author_of,2163
115,author_of,2164
94,author_of,2165
27,author_of,2166
44,author_of,2167
114,author_of,2167
57,author_of,2168
114,author_of,2168
161,author_of,2169
161,author_of,2170
137,author_of,2171
128,author_of,2172
138,author_of,2172
115,author_of,2173
90,author_of,2174
90,author_of,2175
137,author_of,2175
115,author_of,2176
181,author_of,2177
120,author_of,2177
115,author_of,2177
115,author_of,2178
103,author_of,2179
135,author_of,2180
135,author_of,2181
90,author_of,2182
169,author_of,2182
46,author_of,2183
152,author_of,2183
46,author_of,2184
154,author_of,2185
90,author_of,2186
29,author_of,2187
86,author_of,2188
29,author_of,2188
29,author_of,2189
29,author_of,2190
29,author_of,2191
29,author_of,2192
195,author_of,2193
195,author_of,2194
138,author_of,2195
138,author_of,2196
127,author_of,2197
137,author_of,2198
143,author_of,2199
143,author_of,2200
126,author_of,2201
165,author_of,2202
126,author_of,2203
55,author_of,2204
130,author_of,2205
165,author_of,2205
191,author_of,2206
191,author_of,2207
191,author_of,2208
126,author_of,2209
191,author_of,2210
126,author_of,2211
165,author_of,2212
165,author_of,2213
191,author_of,2214
165,author_of,2215
165,author_of,2216
165,author_of,2217
191,author_of,2218
126,author_of,2219
165,author_of,2220
191,author_of,2221
38,author_of,2222
165,author_of,2223
126,author_of,2224
191,author_of,2225
165,author_of,2226
191,author_of,2227
191,author_of,2228
126,author_of,2229
126,author_of,2230
156,author_of,2231
157,author_of,2231
126,author_of,2232
191,author_of,2233
191,author_of,2234
126,author_of,2235
191,author_of,2236
126,author_of,2237
165,author_of,2238
38,author_of,2239
130,author_of,2240
165,author_of,2240
165,author_of,2241
191,author_of,2242
165,author_of,2243
191,author_of,2244
126,author_of,2245
165,author_of,2246
90,author_of,2247
90,author_of,2248
90,author_of,2249
146,author_of,2249
90,author_of,2250
7,author_of,2251
27,author_of,2251
171,author_of,2252
90,author_of,2253
187,author_of,2254
90,author_of,2255
187,author_of,2256
103,author_of,2257
187,author_of,2258
103,author_of,2259
187,author_of,2260
187,author_of,2261
34,author_of,2262
114,author_of,2262
147,author_of,2262
